"Step","23 - average fitness","23 - average fitness__MIN","23 - average fitness__MAX"
"453","0.5538166585686044","0.5314684187780634","0.5783630357234418"
"454","0.5568987813628342","0.5314107688741277","0.5783630357234418"
"455","0.5567949508274342","0.5315093262005275","0.5783630357234418"
"456","0.5530375291805484","0.531466743086241","0.5783630357234418"
"457","0.5565246258492875","0.5315211381201229","0.5783630357234418"
"458","0.5566605169582772","0.5316416277837598","0.5783630357234418"
"459","0.5592256130021613","0.5315456191625041","0.5783870857474919"
"460","0.5525501898586809","0.5315703677955639","0.5783870857474919"
"461","0.5570207205153513","0.5309185174667408","0.5783870857474919"
"462","0.5582475126255908","0.5308351133256357","0.5783870857474919"
"463","0.5584510052834926","0.5309439573398964","0.5783870857474919"
"464","0.549847231425502","0.5308875557606522","0.5783870857474919"
"465","0.5572028780942091","0.5308445354873484","0.5783870857474919"
"466","0.5573268177347949","0.5308639572904755","0.5783870857474919"
"467","0.557536552528527","0.5307984974228629","0.5783870857474919"
"468","0.5507984889405779","0.530782051630066","0.5783870857474919"
"469","0.5557526545369724","0.5307895982609712","0.5783870857474919"
"470","0.556260255012656","0.5306456831574984","0.5783870857474919"
"471","0.5561136330402556","0.5304822568089758","0.5783870857474919"
"472","0.555417612209907","0.5304586387458685","0.5783870857474919"
"473","0.5557957215452157","0.5304469397870413","0.5783870857474919"
"474","0.5564114125364044","0.5303910979037884","0.5783870857474919"
"475","0.5594808719403732","0.530479703234062","0.5783870857474919"
"476","0.5561234462442963","0.5303919606523175","0.5783870857474919"
"477","0.5586704876221382","0.5303816870508737","0.5783870857474919"
"478","0.5590081318875878","0.5303288832757174","0.5783870857474919"
"479","0.5588217187544146","0.5303615683057307","0.5783870857474919"
"480","0.5555806133097319","0.5304353387874241","0.5783870857474919"
"481","0.5585271921070809","0.5304663228158515","0.5783870857474919"
"482","0.5587747716221838","0.5303329661274593","0.5783870857474919"
"483","0.5588075664379213","0.5303541506434908","0.5783870857474919"
"484","0.5576467632355844","0.5303349116637551","0.5783870857474919"
"485","0.5572362066487713","0.5303358055522881","0.5783870857474919"
"486","0.5574390478337578","0.5304351483889209","0.5783870857474919"
"487","0.5572644833247049","0.5304838210295063","0.5783870857474919"
"488","0.551330411001187","0.5304543623325348","0.5783870857474919"
"489","0.5569124722492802","0.5304922126155726","0.5783870857474919"
"490","0.5572831190766053","0.5305482837291747","0.5783870857474919"
"491","0.5573718481362889","0.5305189040242622","0.5783870857474919"
"492","0.5554381951165833","0.5305086444005087","0.5783870857474919"
"493","0.557528575859715","0.5305170300140304","0.5783870857474919"
"494","0.5591288370993733","0.5303515790825435","0.5783870857474919"
"495","0.5590977211431184","0.5302347257931014","0.5783870857474919"
"496","0.5526244045016103","0.5303442311348515","0.5783870857474919"
"497","0.5575122880815495","0.5303181876652355","0.5783870857474919"
"498","0.5576017192945171","0.5303897059315289","0.5783870857474919"
"499","0.5590287023839624","0.5303552327051364","0.5783870857474919"
"500","0.555162255452894","0.5303645592985694","0.5783870857474919"
"501","0.5581203342727022","0.5303221929351155","0.5783870857474919"
"502","0.5576304465692343","0.5300672984160592","0.5783870857474919"
"503","0.5573757965638155","0.5299858568767198","0.5783870857474919"
"504","0.5537160363826025","0.5299391108721142","0.5783870857474919"
"505","0.5563394927675638","0.5299430604623249","0.5783870857474919"
"506","0.5570467743319447","0.5298398536977218","0.5783870857474919"
"507","0.5570709023220897","0.5298692260744006","0.5783870857474919"
"508","0.5543098729796633","0.5298573962980054","0.5783870857474919"
"509","0.556502473983094","0.5298215821904486","0.5783870857474919"
"510","0.5587637070332262","0.5298503642282371","0.5783870857474919"
"511","0.5582358833976193","0.5298786164308056","0.5783870857474919"
"512","0.5525407752726019","0.5298594094249861","0.5783870857474919"
"513","0.557999963859128","0.5298559590437762","0.5783870857474919"
"514","0.5581344001001216","0.5298527570430542","0.5783870857474919"
"515","0.5582204435684395","0.5298571393056857","0.5783870857474919"
"516","0.5534579784460896","0.5298309224838746","0.5783870857474919"
"517","0.5575417545819344","0.5298430551442143","0.5783870857474919"
"518","0.5585030537385467","0.5298247752957285","0.5783870857474919"
"519","0.5585877117985583","0.5298963432473435","0.5783870857474919"
"520","0.5570039322459136","0.5298927621466434","0.5783870857474919"
"521","0.5579882912140324","0.5299406557296648","0.5784111357715419"
"522","0.5580565853059619","0.5299587556535298","0.5784111357715419"
"523","0.5582006896680121","0.5299185107053128","0.5784111357715419"
"524","0.556793353219456","0.5298431992459426","0.5784353078769323"
"525","0.5575012170248699","0.5298687164777106","0.5784353078769323"
"526","0.5583926525925834","0.5299150677554001","0.5784353078769323"
"527","0.5585246287310068","0.5299116019187932","0.5784353078769323"
"528","0.5540012942401633","0.5299571241913268","0.5784353078769323"
"529","0.5579091530479358","0.5299465343933739","0.5784353078769323"
"530","0.5580772169652936","0.5296530692469779","0.5785077021117631"
"531","0.5582240256833895","0.5295897997674647","0.5785077021117631"
"532","0.5520600600262071","0.52960907408153","0.5785077021117631"
"533","0.5578200142009666","0.5294656548565178","0.5785077021117631"
"534","0.5579384463314986","0.5294452577002078","0.5785077021117631"
"535","0.5587041309080782","0.5294383522642939","0.5785077021117631"
"536","0.5538402241714464","0.5294248681030804","0.5785077021117631"
"537","0.5581327550784172","0.5294049999633754","0.5785077021117631"
"538","0.5582753052827694","0.5291955745435358","0.5785077021117631"
"539","0.5583168782793589","0.5292034624521934","0.5785077021117631"
"540","0.5471427112507747","0.5292112172192356","0.5785077021117631"
"541","0.5540105766907717","0.529219003632677","0.5785077021117631"
"542","0.5577050323575441","0.5290671939843474","0.5785077021117631"
"543","0.5578720238095238","0.5290757191201354","0.5785077021117631"
"544","0.550071989243254","0.5290904122729326","0.5785077021117631"
"545","0.5573907230364228","0.5291423351773041","0.5785077021117631"
"546","0.5585499579140069","0.529088147206549","0.5785802184279343"
"547","0.5586596577486347","0.5291025270658798","0.5785802184279343"
"548","0.5507980161425117","0.5290431153559902","0.5785802184279343"
"549","0.558055095276147","0.5290269522946422","0.5785802184279343"
"550","0.558503784744514","0.5290231719302512","0.5785802184279343"
"551","0.5584430964484445","0.5290014295724955","0.5785802184279343"
"552","0.550762413154838","0.5289918983788566","0.5785803405092745"
"553","0.5533450818670288","0.5287257767281656","0.5785803405092745"
"554","0.5532184447539277","0.5285578496995363","0.5785803405092745"
"555","0.5525595283886494","0.5286512271815069","0.5785803405092745"
"556","0.5525437880324441","0.5284855835133115","0.5785803405092745"
"557","0.5526077094106531","0.528520044956243","0.5785803405092745"
"558","0.5526251188712937","0.5285078486093715","0.5785803405092745"
"559","0.5526026964882526","0.5285476185481954","0.5785803405092745"
"560","0.5524695775221211","0.5285409951417006","0.5785803405092745"
"561","0.5521528826362757","0.5282724006159812","0.5785803405092745"
"562","0.5533329201664283","0.528278732078749","0.5785803405092745"
"563","0.5530623408332979","0.5283020276082881","0.5785803405092745"
"564","0.552969264761692","0.5281512151551695","0.5785803405092745"
"565","0.5528687685484076","0.5281302453891287","0.5785803405092745"
"566","0.5529157477768926","0.5281648696893766","0.5785803405092745"
"567","0.5528745336301751","0.5281551166041345","0.5785803405092745"
"568","0.5528780101876549","0.5282112384650456","0.5785803405092745"
"569","0.5529203482488939","0.5282993959021468","0.5785804625906149"
"570","0.5529689903254694","0.528326918579097","0.5785804625906149"
"571","0.5535030465701524","0.5283542575555752","0.5785804625906149"
"572","0.5535358865502668","0.5283544764650235","0.5785804625906149"
"573","0.5533614944805936","0.5283599824048661","0.5785804625906149"
"574","0.5532434994061841","0.5281954474449225","0.5785804625906149"
"575","0.5532091299118675","0.5282071187765984","0.5785804625906149"
"576","0.5531263501760303","0.5279608903001238","0.5785804625906149"
"577","0.5531210586028777","0.5279317324165301","0.5787012010362264"
"578","0.5539542204275102","0.5304312157104035","0.5787012010362264"
"579","0.5539865922133266","0.5309747218376659","0.5787012010362264"
"580","0.5544636397005264","0.5308734553658412","0.5787012010362264"
"581","0.554186511994679","0.5305863875193291","0.5787012010362264"
"582","0.5544513816241244","0.531393072394457","0.5787012010362264"
"583","0.5546230375085422","0.5319649284725427","0.5787012010362264"
"584","0.5538731826821284","0.5304312157104035","0.5787012010362264"
"585","0.5525359358746694","0.5272344688588343","0.5787012010362264"
"586","0.5526366161412691","0.5275143567656257","0.5787012010362264"
"587","0.5522182054095595","0.5263206470259637","0.5787012010362264"
"588","0.5505166741284263","0.5217616870131868","0.5787013231175668"
"589","0.5517755086925984","0.5227599856432343","0.5787013231175668"
"590","0.5508706112491577","0.5201419561825654","0.5787253731416169"
"591","0.5508950125557496","0.5201229587507628","0.5787253731416169"
"592","0.5510840291610671","0.5214808581485202","0.5787253731416169"
"593","0.5513119515951856","0.5223696700854061","0.5787253731416169"
"594","0.5497796401069793","0.5177750858842229","0.5787253731416169"
"595","0.5494532005156488","0.5186583101705283","0.5787253731416169"
"596","0.5495322851535608","0.5195591982504364","0.5787494231656668"
"597","0.5495166381170732","0.5196661528786257","0.5787494231656668"
"598","0.5553061569418027","0.5331345035236745","0.5787494231656668"
"599","0.5553630613816346","0.5332648363105218","0.5787494231656668"
"600","0.5552770602724455","0.5335446561334886","0.5787494231656668"
"601","0.5552394598361886","0.5333370934386163","0.5787494231656668"
"602","0.5545660632911423","0.5313806422943479","0.5787494231656668"
"603","0.555747917824816","0.5349225393895445","0.5787494231656668"
"604","0.5557025283709538","0.5348882897907744","0.5787494231656668"
"605","0.5554348205129082","0.5347101071379887","0.578821939481838"
"606","0.5553853240027675","0.5346030680594596","0.578821939481838"
"607","0.555928692410314","0.5346394062670119","0.5788220615631784"
"608","0.5550793865808229","0.5321756652822642","0.5788220615631784"
"609","0.556421264552065","0.536120368946088","0.5788220615631784"
"610","0.55645085795114","0.5363571942252146","0.5788220615631784"
"611","0.5555184870604571","0.5336136320907895","0.5788220615631784"
"612","0.5556019633196195","0.5338072205415691","0.5788220615631784"
"613","0.5555710802326708","0.5338290903963493","0.5788220615631784"
"614","0.5567819312175126","0.5379028867353741","0.5788220615631784"
"615","0.5567077207794991","0.5378196876593885","0.5788220615631784"
"616","0.5569715780148697","0.5375020478400446","0.5788220615631784"
"617","0.5562922380251915","0.5361204336861929","0.5788220615631784"
"618","0.5561326640010934","0.5360376636000355","0.5788220615631784"
"619","0.5552986454125767","0.5343415884735682","0.5788220615631784"
"620","0.556819335693266","0.5387934619745113","0.5788220615631784"
"621","0.5564247808262642","0.5385400273725148","0.5788220615631784"
"622","0.5564396635356873","0.5385885687916145","0.5788220615631784"
"623","0.5564232849189743","0.538584605217431","0.5788220615631784"
"624","0.5564342180975007","0.53853894272676","0.5788220615631784"
"625","0.5578802121610921","0.5399854967367658","0.5788220615631784"
"626","0.5575152205222392","0.5391511967119766","0.5788220615631784"
"627","0.5571781513275504","0.5390806667642126","0.5788220615631784"
"628","0.5563140195473683","0.5365309765863526","0.5788220615631784"
"629","0.5562270307468477","0.5364430567692257","0.5788220615631784"
"630","0.5552326349986285","0.5343372814438804","0.5788220615631784"
"631","0.5572682668953114","0.540334535427598","0.5788220615631784"
"632","0.5568821718930493","0.5399608475750607","0.5788220615631784"
"633","0.5565844115150376","0.5396178365721512","0.5788220615631784"
"634","0.5577520321795562","0.5394559241598158","0.5788220615631784"
"635","0.5577413105199082","0.5395462663863679","0.5788220615631784"
"636","0.5581399394728114","0.5409976487133848","0.5788220615631784"
"637","0.5577258729326293","0.5398417787276992","0.5788220615631784"
"638","0.5572624686771495","0.5388546852704337","0.5789429220901302"
"639","0.5570166959558772","0.5381873651139918","0.5789429220901302"
"640","0.5566256916881985","0.5378640056467036","0.5789429220901302"
"641","0.5564209952931248","0.5371533610213813","0.5789429220901302"
"642","0.5579718415319093","0.5419969577329983","0.5789429220901302"
"643","0.5586422726862659","0.5418607525206509","0.5789429220901302"
"644","0.5584575633999157","0.5415269445726298","0.5789429220901302"
"645","0.5582836961701751","0.5411697345707498","0.5789429220901302"
"646","0.557937621250509","0.5402659206275957","0.5789429220901302"
"647","0.5587453736037565","0.5426196702338834","0.5789429220901302"
"648","0.5586359109328699","0.5424836125076574","0.5789429220901302"
"649","0.557910875073291","0.5402392127289986","0.5789430441714705"
"650","0.5572827953895702","0.539178704441741","0.5789430441714705"
"651","0.5561143264565521","0.5365045857647652","0.5789430441714705"
"652","0.5570141687603617","0.5366862533969133","0.5789430441714705"
"653","0.5590508463798382","0.5429291505010627","0.5789430441714705"
"654","0.5590583034130181","0.5430324328801488","0.5789430441714705"
"655","0.5588652702189081","0.5427111335740779","0.5789430441714705"
"656","0.558693467566662","0.5428608704074018","0.5789430441714705"
"657","0.5585984815583495","0.5427379762087884","0.5789430441714705"
"658","0.5586413374336386","0.5439516264896976","0.5789430441714705"
"659","0.55860101839581","0.5438985095410424","0.5789430441714705"
"660","0.5582752279551421","0.5433315449905768","0.5789430441714705"
"661","0.5590049860239061","0.5426587051875469","0.5789430441714705"
"662","0.5576194740721441","0.538706101952673","0.5789430441714705"
"663","0.5574841416708821","0.5383104137824951","0.5789430441714705"
"664","0.559192699156038","0.5443708090493201","0.5789430441714705"
"665","0.5584434178342806","0.5424647358657511","0.5789430441714705"
"666","0.5566706473841873","0.5370638949319152","0.5789430441714705"
"667","0.5556830040663938","0.5345925128327835","0.5789430441714705"
"668","0.5558515214183573","0.5351552752567981","0.5789430441714705"
"669","0.55893303187381","0.5445966554595995","0.5789430441714705"
"670","0.559172532246715","0.5429444053141621","0.5789430441714705"
"671","0.5592092693624653","0.5432396266740701","0.5789430441714705"
"672","0.5585362750645014","0.5420890958500556","0.5789430441714705"
"673","0.5584332029406491","0.5417757879038795","0.5789430441714705"
"674","0.5580036637848746","0.5405275085884222","0.5789430441714705"
"675","0.5593883630184647","0.5449352521264536","0.5789430441714705"
"676","0.5581711443598075","0.5430910694870086","0.5789430441714705"
"677","0.558091028033015","0.5428869307041896","0.5789430441714705"
"678","0.5580806252300893","0.5428903815367436","0.5789430441714705"
"679","0.5590888540550131","0.5425972927241963","0.5789430441714705"
"680","0.5600659593179169","0.5456688714556736","0.5789430441714705"
"681","0.558702576719643","0.5416895376419824","0.5789430441714705"
"682","0.5585919246058461","0.5417563026576274","0.5789430441714705"
"683","0.5577821158955834","0.5400166874093961","0.5789430441714705"
"684","0.557530531201194","0.5392970639541542","0.5789430441714705"
"685","0.5569033785197067","0.5379143721478746","0.5789430441714705"
"686","0.5593372585778517","0.5459212827656146","0.5789430441714705"
"687","0.5582733672919797","0.5427785600374434","0.5789430441714705"
"688","0.5589437603820007","0.5421375954370878","0.5789430441714705"
"689","0.5589440117370703","0.5423025517441761","0.5789430441714705"
"690","0.5584510382426088","0.5418555265001966","0.5789430441714705"
"691","0.559929032760392","0.5463301616601111","0.5789430441714705"
"692","0.5599431257769334","0.546300973939232","0.5789430441714705"
"693","0.5594972931441425","0.5457574381927484","0.5789430441714705"
"694","0.5586741099844853","0.543352188241436","0.5789430441714705"
"695","0.55870786806273","0.5433910331307459","0.5789430441714705"
"696","0.5579612399883126","0.5425929344203456","0.5789430441714705"
"697","0.5606778986925631","0.547098167233531","0.5789430441714705"
"698","0.5601068190471251","0.5463100351425224","0.5789430441714705"
"699","0.559849716760192","0.5461886205541028","0.5789913883822513"
"700","0.5598552196690944","0.5461515322429028","0.5789913883822513"
"701","0.5594957942889782","0.544999807721889","0.5789913883822513"
"702","0.5602224891734197","0.5474331421539543","0.5789913883822513"
"703","0.5600137778966036","0.5469440598882225","0.5789913883822513"
"704","0.5596892502995664","0.546081215772933","0.5789913883822513"
"705","0.5596449318967393","0.5460750793584204","0.5789913883822513"
"706","0.5601788148769463","0.5453356330340886","0.5789913883822513"
"707","0.5598098169940141","0.5445215607855202","0.5789913883822513"
"708","0.560722339999887","0.5479766645587288","0.5789913883822513"
"709","0.56017360154416","0.5470164353413084","0.5789913883822513"
"710","0.5598107342902457","0.5461207433288651","0.5789913883822513"
"711","0.5587710199608532","0.5431810490693739","0.5790397325930321"
"712","0.5577845827951582","0.5401655087251535","0.5790397325930321"
"713","0.5604970884763006","0.5484767911163851","0.5790397325930321"
"714","0.5600439088457612","0.5473446730192656","0.5790397325930321"
"715","0.5596264134314565","0.5435336402279574","0.5790397325930321"
"716","0.5596163231334743","0.5435153333053656","0.5790397325930321"
"717","0.5593169048324065","0.5427442150198387","0.5790397325930321"
"718","0.5590157813192218","0.5427963902989285","0.5790397325930321"
"719","0.5607424811960234","0.5486254251482678","0.5790397325930321"
"720","0.560444462807929","0.5485256048707827","0.5790397325930321"
"721","0.5601726820212439","0.5483439666180784","0.5790397325930321"
"722","0.5601183782063647","0.5482305286366201","0.5790397325930321"
"723","0.5599292357545318","0.5477513074911552","0.5790397325930321"
"724","0.5616465191761301","0.5495213190644664","0.5790397325930321"
"725","0.5612451106485449","0.5493212920009608","0.5790397325930321"
"726","0.5612482446386048","0.5492986069685339","0.5790397325930321"
"727","0.560890753675197","0.5482404804855198","0.5790397325930321"
"728","0.5605731840973384","0.5481173109210694","0.5790397325930321"
"729","0.5601397070113635","0.5474815156642568","0.5790397325930321"
"730","0.5609815743311231","0.5501159365795574","0.5790397325930321"
"731","0.5606519189187789","0.5492518573736845","0.5790397325930321"
"732","0.5603462275645016","0.5489211671952788","0.5790397325930321"
"733","0.5612182144274642","0.5481157884541978","0.5790397325930321"
"734","0.5608552832744191","0.5479402741458579","0.5790397325930321"
"735","0.5617208300880043","0.5505325920554347","0.5790397325930321"
"736","0.5614089316107899","0.5497729094309377","0.5790397325930321"
"737","0.5604072481872748","0.5468478270384919","0.5790397325930321"
"738","0.5599445719938639","0.5461193615900585","0.5790397325930321"
"739","0.5590731484204502","0.5436932234102554","0.5790397325930321"
"740","0.5590797101626205","0.5437901861252115","0.5790397325930321"
"741","0.5615351107291321","0.5513517863348657","0.5790397325930321"
"742","0.5618885282167853","0.5500539693433092","0.5790397325930321"
"743","0.5613033106737118","0.5494483144229337","0.5790397325930321"
"744","0.561310108135212","0.5496450118785143","0.5790397325930321"
"745","0.5611360401208118","0.5492462698046454","0.5790397325930321"
"746","0.5618650660069037","0.5523003786963178","0.5790397325930321"
"747","0.561356130047285","0.550999981109519","0.5790397325930321"
"748","0.5602137197134308","0.548233354968529","0.5790397325930321"
"749","0.559883931509176","0.5480329366577635","0.5791121268278628"
"750","0.5599661063410207","0.5483764090849089","0.5791121268278628"
"751","0.5611569030080027","0.5477866994821309","0.5791121268278628"
"752","0.562775536875407","0.552849988890598","0.5791121268278628"
"753","0.5621503158574378","0.5509416697233955","0.5791121268278628"
"754","0.5621009493316317","0.550779977683531","0.579184643144034"
"755","0.561118548400728","0.5488368171278494","0.579184643144034"
"756","0.5608508715733218","0.5479812934762173","0.579184643144034"
"757","0.5628156240106325","0.5540152797005587","0.579184643144034"
"758","0.561349667535182","0.550124272379148","0.579184643144034"
"759","0.5602650365254468","0.5473969608177854","0.579184643144034"
"760","0.5602916382642579","0.5449252562542826","0.579184643144034"
"761","0.5594353359904748","0.5424030781952803","0.579184643144034"
"762","0.5592758271029306","0.5426372352971337","0.579184643144034"
"763","0.5630176133532027","0.5545436029784591","0.579184643144034"
"764","0.5615743910160154","0.5509982027748525","0.579184643144034"
"765","0.560427443483569","0.5477898394142049","0.579184643144034"
"766","0.5595872531617032","0.5459778837443813","0.579184643144034"
"767","0.5586541492889691","0.5435481079833872","0.579184643144034"
"768","0.5623855784498762","0.5532602163769677","0.579184643144034"
"769","0.5628923592544574","0.5526072911859714","0.579184643144034"
"770","0.5625669785055273","0.5517512627825862","0.579184643144034"
"771","0.5624898718730437","0.5518188343984375","0.579184643144034"
"772","0.5611445425233811","0.5483167346867531","0.579184643144034"
"773","0.5603985252290998","0.5468981182382199","0.579184643144034"
"774","0.5631886880422838","0.555019140535935","0.579184643144034"
"775","0.5627206643704105","0.5540691307188766","0.579184643144034"
"776","0.5625880569801285","0.5536122647797775","0.579184643144034"
"777","0.5624802164475035","0.5533737829507711","0.579184643144034"
"778","0.5622744954174733","0.5506086670426772","0.5792571594602052"
"779","0.5638646935975075","0.5555247910577858","0.5792571594602052"
"780","0.5635474596039366","0.5550113747682541","0.5792571594602052"
"781","0.563185187527559","0.5540280857354029","0.5792571594602052"
"782","0.5613856695524733","0.5487063761752271","0.5792571594602052"
"783","0.5609699504486558","0.547538894725416","0.5794018258485264"
"784","0.5600653485137411","0.5448288981182382","0.5794018258485264"
"785","0.5638797085658741","0.5553405179946153","0.5794985142700879"
"786","0.5638356042653844","0.5552681125980619","0.5795950806103091"
"787","0.5643381278745069","0.5564371049142622","0.5795950806103091"
"788","0.5629225052067691","0.5528998957425353","0.5796916469505302"
"789","0.5621321411757498","0.55067147789229","0.5797882132907514"
"790","0.5643867922096913","0.554851618269554","0.5798847796309725"
"791","0.5635011948224631","0.554761586288843","0.5799813459711937"
"792","0.5625493790037713","0.5529165619298094","0.5800777902300744"
"793","0.5618418349853899","0.5508760889933018","0.5800777902300744"
"794","0.560594931784868","0.5487291098696219","0.5801984065943456"
"795","0.5594827543829236","0.5454807978259756","0.5802948508532265"
"796","0.5655271187420087","0.5569821980989493","0.5804877393709881"
"797","0.5647884719619658","0.5561998213751252","0.580584183629869"
"798","0.56459056619032","0.5560981294253098","0.58087302808115"
"799","0.5640625604472191","0.5552905251043998","0.5812342667672616"
"800","0.5636344941552585","0.5547397390368036","0.5813069051647732"
"801","0.565183967488752","0.5547184775719173","0.5813069051647732"
"802","0.5648683239230038","0.5543604402741459","0.5813069051647732"
"803","0.5649605351295041","0.5543270684677502","0.5814520598784559"
"804","0.5649552623679681","0.5542342203763524","0.581524576194627"
"805","0.5648487361109314","0.5558944014068758","0.5816696088269693"
"806","0.5634756134005338","0.5526018561246988","0.5818145193779711"
"807","0.5659515154080091","0.5557289554520749","0.5818864252874405"
"808","0.5658682849602195","0.5556176542640163","0.5819347694982213"
"809","0.5647785725803823","0.5555768454797366","0.5820313358384426"
"810","0.5638167539109565","0.553913984743088","0.5821277800973232"
"811","0.5639688826871567","0.5542842767779316","0.5822485185429347"
"812","0.5660469724815869","0.5551544660319134","0.5822725685669846"
"813","0.5639682659622102","0.554424825330516","0.5822725685669846"
"814","0.5646090720251918","0.5544999330934703","0.5822725685669846"
"815","0.5646815327050568","0.5548875930509527","0.5823206686150848"
"816","0.5644861502403059","0.5545559275659719","0.5823206686150848"
"817","0.563317554998322","0.5520125108957596","0.5823447186391348"
"818","0.5660687172746076","0.5548057266552079","0.5823447186391348"
"819","0.5655768661222814","0.5545676006200899","0.5823447186391348"
"820","0.5650325875791188","0.554381804508708","0.5823447186391348"
"821","0.5646935419242244","0.55358223277005","0.5823447186391348"
"822","0.5635474522031205","0.5529973850176896","0.5823447186391348"
"823","0.566945671361915","0.5570547144151204","0.5823447186391348"
"824","0.5664127771763315","0.5568364556913723","0.5823447186391348"
"825","0.5658091807762964","0.556673798436604","0.5823447186391348"
"826","0.5645733421162841","0.5554872676930821","0.5823447186391348"
"827","0.5643652566220658","0.5551584037238416","0.5823447186391348"
"828","0.5634937979129216","0.5533317951084448","0.5823447186391348"
"829","0.5660374000933787","0.5540644388042865","0.5823447186391348"
"830","0.5658027417394108","0.5535817095643056","0.5823447186391348"
"831","0.5647943084051376","0.5517599343690714","0.5823447186391348"
"832","0.5665269052353089","0.5570547144151204","0.5823447186391348"
"833","0.5655699081335075","0.5563176327076692","0.5823447186391348"
"834","0.566829425879572","0.5560980128931212","0.5823447186391348"
"835","0.5661812669738575","0.5552342374677399","0.5823447186391348"
"836","0.5651839382552644","0.5544521578620011","0.5823447186391348"
"837","0.5646041567715646","0.5544370151455149","0.5823447186391348"
"838","0.5640483075300999","0.5542958134645951","0.5823447186391348"
"839","0.563646287570387","0.5535599442053394","0.5823447186391348"
"840","0.5655195562099115","0.551920114854125","0.5823447186391348"
"841","0.5669514699125527","0.5570547144151204","0.5823447186391348"
"842","0.5669190229926859","0.5570253353986089","0.5823447186391348"
"843","0.5668975023810178","0.5569738688220459","0.5823447186391348"
"844","0.566346934958046","0.5568122283181504","0.5823448407204752"
"845","0.5672515360751952","0.5565250830975835","0.5823448407204752"
"846","0.566704754541056","0.5563795422635469","0.5823448407204752"
"847","0.5664261876415213","0.555880826026765","0.5823448407204752"
"848","0.5661945606833206","0.5553610276597949","0.5823448407204752"
"849","0.5649918689151867","0.5548620212275034","0.5823448407204752"
"850","0.5657861541854773","0.5570792527645319","0.5823448407204752"
"851","0.5671943165729155","0.5561288722426722","0.5823448407204752"
"852","0.5659790667097235","0.5559594561209696","0.5823448407204752"
"853","0.5659732853472278","0.5556854501016937","0.5823448407204752"
"854","0.5659518962245855","0.5555113037236188","0.5823448407204752"
"855","0.5655732984982453","0.5549772484538658","0.5823448407204752"
"856","0.5668828442347901","0.5542331094361551","0.5823448407204752"
"857","0.5665570926973164","0.5536436571244402","0.5823448407204752"
"858","0.5662177378470558","0.553178998102856","0.5823448407204752"
"859","0.5667820242847161","0.5570792527645319","0.5823448407204752"
"860","0.5664875492382104","0.5564590540036177","0.5823448407204752"
"861","0.5661952142782783","0.5557522618897791","0.5823448407204752"
"862","0.5674628553957375","0.5556401009531297","0.5823448407204752"
"863","0.5665123072649004","0.5555329280445148","0.5823448407204752"
"864","0.5652795429787185","0.5553226399430092","0.5823448407204752"
"865","0.5638933784301804","0.554614140559572","0.5823448407204752"
"866","0.5624532363065721","0.5506252243244628","0.5823448407204752"
"867","0.5668215634713096","0.5535856022150438","0.5823448407204752"
"868","0.5678269684191849","0.5570792527645319","0.5823448407204752"
"869","0.5676505550195124","0.5568837948604209","0.5823448407204752"
"870","0.5674157133778731","0.5567664415264784","0.5823448407204752"
"871","0.5667628186229906","0.5567669931121707","0.5823448407204752"
"872","0.5651583003262544","0.5564505973439983","0.5823448407204752"
"873","0.5679221791658939","0.5566815143551291","0.5823448407204752"
"874","0.5666917140796158","0.5564091635474884","0.5823448407204752"
"875","0.5653616868990329","0.5562926478082387","0.5823448407204752"
"876","0.5649812637697579","0.5561402861098292","0.5823448407204752"
"877","0.5638259712181032","0.551957497991762","0.5823448407204752"
"878","0.5678677562681812","0.5561528399327951","0.5823690128258656"
"879","0.5674893520830179","0.5555677914353502","0.582393184931256"
"880","0.5667053641356531","0.5554370552678505","0.582393184931256"
"881","0.5661986152521054","0.5554447587773563","0.582393184931256"
"882","0.5660736214899731","0.5554304247791664","0.582393184931256"
"883","0.5646907803764827","0.5538104180553419","0.582393184931256"
"884","0.5672011542771352","0.5538505326757683","0.582393184931256"
"885","0.566518028189771","0.5532404245500692","0.582393184931256"
"886","0.5670566351615421","0.5571760632674337","0.582393184931256"
"887","0.5666728482095945","0.5564126687724845","0.582393184931256"
"888","0.5651028611130903","0.5561217854595796","0.582393184931256"
"889","0.5680332343389308","0.5559566334524032","0.582393184931256"
"890","0.5676881896851927","0.5558423564713565","0.582393184931256"
"891","0.566271844335113","0.5556684678080075","0.582393184931256"
"892","0.566192838464412","0.554825539660565","0.582393184931256"
"893","0.5657605826692276","0.554079696791807","0.582393184931256"
"894","0.5658336373158709","0.5540123057991078","0.582393184931256"
"895","0.5687321540818439","0.5571760632674337","0.582393184931256"
"896","0.5679183122696285","0.5570256931253271","0.582393184931256"
"897","0.5667866855722571","0.5560290258375168","0.582393184931256"
"898","0.5666256256329578","0.5558434884661618","0.582393184931256"
"899","0.5654302746225058","0.5551810312348824","0.582393184931256"
"900","0.5679997523047527","0.5547838248561868","0.582393184931256"
"901","0.5661539293207296","0.5541497889213626","0.582393184931256"
"902","0.564901784796017","0.5521541950113379","0.582393184931256"
"903","0.5647533497455047","0.5521455160744501","0.582393184931256"
"904","0.5651808051491243","0.555973167248683","0.582393184931256"
"905","0.5649349347906778","0.5560225606316976","0.582393184931256"
"906","0.5684391582484184","0.555591913598374","0.582393184931256"
"907","0.5667707271316972","0.5553257333629583","0.582393184931256"
